garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_salemonth,latest_saleyear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories
4,1,0,0,0,0,0,4,1951,264000,10,1,2021,36,0,5,2,2,2,0,0,0,7623,1028,1,0,1,1,0.766666667,7,1043,16,1,3,1
2,1,0,0,0,0,0,2,1953,399900,1,12,2020,1,1,7,3,1,0,0,0,0,6865,1128,1,0,1,1,0.833333333,7,1043,16,1,3,1
1,1,0,0,0,1,0,1,1963,209900,7,6,2018,28,0,2,2,0,0,0,0,0,9888,1874,1,0,1,1,0.8,3.333333333,841,13,2,4,2
0,1,0,1,0,1,1,0,1963,437500,5,5,2019,1,0,3,1,0,0,0,0,0,7840,1534,1,0,1,1,0.8,3.333333333,841,13,2,3,1
0,1,0,1,0,1,1,0,1968,234000,6,4,2018,25,0,2,2,0,0,0,0,0,8015,1658,1,0,1,1,0.733333333,5.666666667,888,13,3,4,1
1,1,0,0,0,1,1,1,1952,345000,1,7,2019,20,0,2,2,0,1,0,0,0,10628,1015,1,0,1,1,1.266666667,7,1189,16,1,2,1
0,1,0,1,0,1,1,0,1959,335000,1,7,2019,1,0,2,1,0,0,0,0,0,10454,1208,1,0,1,1,0.633333333,3.333333333,841,13,2,3,1
4,1,0,0,0,1,1,4,1954,349900,14,3,2019,22,0,6,2,0,0,0,0,0,7492,1168,1,0,1,1,0.7,7,1043,16,2,3,1
0,1,0,1,0,1,1,0,1978,289900,1,8,2019,12,0,0,2,1,0,0,0,0,9278,1232,1,0,1,1,0.733333333,3.333333333,841,13,1,4,1
0,1,0,1,0,1,1,0,1954,345000,1,6,2018,23,0,5,0,0,0,0,0,0,6838,1248,1,0,1,1,0.733333333,7,1043,16,1,3,1
3,1,0,0,0,1,1,3,1956,498000,3,5,2020,36,0,2,1,3,1,0,1,0,9931,1988,1,0,1,1,0.633333333,3.333333333,841,13,3,3,2
1,1,0,0,0,1,1,1,1958,350000,1,4,2018,29,0,4,3,0,0,0,0,0,9365,1092,1,0,1,1,0.666666667,3.333333333,841,13,1,3,1
0,1,0,1,0,1,1,0,1953,359000,7,5,2019,22,0,2,0,0,0,0,0,0,7187,1080,1,0,1,1,1.033333333,7,1043,16,1,2,1
3,1,0,0,0,1,1,3,2000,325000,2,7,2020,9,0,0,1,0,0,0,0,0,9060,1090,1,0,1,1,0.7,3.333333333,841,13,2,3,1
2,0,0,0,0,1,0,2,2016,599000,1,7,2020,22,0,9,2,1,1,0,0,0,3289,1759,1,0,1,1,1.066666667,7,1189,16,3,4,2
2,0,0,0,0,1,1,2,2014,400000,3,11,2018,29,0,3,2,0,0,0,0,0,2570,1338,1,0,1,1,1.266666667,7,1189,16,3,3,2
1,1,0,0,0,1,0,1,1954,424900,4,8,2018,27,0,6,2,0,0,0,0,0,7535,1102,1,0,1,1,0.933333333,7,1043,16,1,3,1
1,1,0,0,0,1,1,1,1952,415000,2,4,2019,28,0,5,2,0,0,0,0,0,8145,1126,1,0,1,1,0.866666667,7,1043,16,1,3,1
0,0,0,1,0,1,1,0,2014,480000,1,2,2018,29,0,1,1,0,0,0,0,0,3267,1549,1,0,1,1,1.2,7,1189,16,3,3,2
0,1,0,1,0,1,1,0,1962,589000,3,11,2018,26,0,4,1,0,0,0,0,0,8842,1824,1,0,1,1,0.666666667,5.666666667,888,13,2,4,1
0,1,0,1,0,1,1,0,1960,274900,3,1,2020,28,0,1,1,0,0,0,0,0,9099,2216,1,0,1,1,0.966666667,3.333333333,832,13,4,6,1
0,1,0,1,0,1,1,0,1964,399900,1,7,2019,28,0,3,1,1,0,0,0,0,7623,1389,1,0,1,1,0.733333333,3.333333333,841,13,3,3,2
2,1,0,0,0,0,1,2,1963,335000,1,10,2020,25,0,3,2,3,0,0,0,0,7318,1158,1,0,1,1,0.733333333,3.333333333,841,13,2,3,1
0,1,0,1,0,1,1,0,1962,420000,4,7,2018,1,0,3,0,0,0,0,0,0,8712,1564,1,0,1,1,0.633333333,5.666666667,888,13,1,3,1
1,1,0,0,0,1,1,1,2014,397500,2,5,2020,14,0,4,2,0,0,0,0,0,4486,908,1,0,1,1,0.766666667,7,1189,16,2,2,2
0,1,0,1,0,1,1,0,1968,287000,1,4,2019,1,0,1,0,0,0,0,0,0,7840,1282,1,0,1,1,0.7,5.666666667,888,13,1,3,1
2,1,0,0,0,1,1,2,1950,325000,2,9,2020,57,0,1,1,2,1,0,1,0,6926,832,1,0,1,1,0.766666667,3.333333333,841,13,1,2,1
0,1,0,1,0,1,1,0,1952,450000,1,12,2019,25,0,6,2,1,1,0,1,0,11325.6,1530,1,0,1,1,0.833333333,7,1043,16,2,3,1
2,1,0,0,0,1,1,2,1976,524900,2,7,2019,17,0,3,3,2,0,0,0,0,9539,1583,1,0,1,1,0.666666667,3.333333333,841,13,3,4,1
2,1,0,0,0,1,1,2,1951,300000,1,8,2019,5,0,0,2,0,0,0,0,0,9104,992,1,0,1,1,0.833333333,3.333333333,841,13,1,2,2
2,0,0,0,0,1,1,2,2015,390000,1,3,2018,31,0,5,3,0,0,0,0,0,2339,1284,1,0,1,1,1.233333333,7,1189,16,3,3,2
0,0,0,1,0,1,1,0,2014,410000,1,6,2019,20,0,7,3,0,1,0,1,0,2570,1408,1,0,1,1,1.233333333,7,1189,16,3,3,2
0,1,0,1,0,1,1,0,1947,279000,2,2,2018,44,0,4,0,0,0,0,0,0,6969,1376,1,0,1,1,0.833333333,3.333333333,841,13,2,2,1
1,1,1,0,1,1,1,1,1948,380000,2,1,2019,1,0,0,3,0,0,0,0,0,9147,1080,1,0,1,1,0.766666667,7,1189,16,1,3,1
2,1,0,0,0,1,1,2,1955,309900,8,7,2018,28,0,5,2,0,0,0,0,0,6272,1301,1,0,1,1,0.766666667,7,1043,16,1,3,1
0,0,0,1,0,1,0,0,1949,425000,2,9,2019,41,0,6,2,0,0,0,1,0,8712,1220,1,0,1,1,0.833333333,7,1189,16,2,3,1
0,1,0,1,0,1,1,0,1956,350000,1,4,2019,1,0,1,0,0,0,0,0,0,7579,900,1,0,1,1,0.833333333,7,1043,16,1,2,1
0,1,0,1,0,1,1,0,1962,365000,1,4,2018,15,0,3,1,0,0,0,0,0,7710,1112,1,0,1,1,0.7,5.666666667,888,13,2,3,1
0,1,0,1,0,1,1,0,1962,369000,2,7,2019,1,0,0,1,0,1,0,0,0,7666,1042,1,0,1,1,0.7,5.666666667,888,13,1,2,1
0,1,0,1,0,1,1,0,1948,299900,1,8,2018,1,0,6,1,0,0,0,0,0,9060,720,1,0,1,1,0.833333333,3.333333333,841,13,1,2,1
0,0,0,1,0,1,0,0,2014,405305,1,12,2019,42,0,7,2,1,0,0,0,0,2570,1338,1,0,1,1,1.233333333,7,1189,16,3,3,2
0,1,0,1,0,1,1,0,1962,350000,2,5,2019,1,0,4,1,0,0,0,0,0,7405,996,1,0,1,1,0.733333333,5.666666667,888,13,1,2,1
0,1,0,1,0,1,1,0,1952,614000,4,11,2020,79,0,3,0,0,0,0,0,0,7840,1705,1,0,1,1,0.766666667,7,1189,16,2,3,1
4,1,0,0,0,0,1,4,1951,839500,1,12,2020,40,0,4,2,3,3,0,0,0,11325.6,2391,1,0,1,1,0.766666667,7,1043,16,2,3,1
2,1,0,0,0,1,1,2,1952,425000,3,8,2018,11,0,5,2,0,0,0,0,0,8668,1513,1,0,1,1,0.766666667,7,1189,16,2,3,1
3,1,0,0,0,1,1,3,1951,599900,1,12,2020,34,0,4,3,1,1,0,0,0,8407,1432,1,0,1,1,0.766666667,7,1043,16,2,3,1
0,0,0,1,0,1,1,0,2009,379900,4,8,2018,25,0,3,1,0,0,0,0,0,2482,1265,1,0,1,1,0.766666667,7,1043,16,2,2,2
0,1,0,1,0,1,1,0,1952,265000,6,7,2020,25,0,3,2,0,0,0,0,1,6969,1080,1,0,1,1,0.766666667,7,1043,16,2,3,1
2,1,0,0,0,1,1,2,1962,129000,4,9,2018,32,0,3,3,0,0,0,0,0,21344.4,1378,1,0,1,1,1.033333333,3.333333333,832,13,2,3,1
0,1,0,1,0,1,1,0,1962,444900,3,7,2020,17,0,2,0,1,0,0,0,0,7100,1224,1,0,1,1,0.733333333,7,1189,16,2,4,1
1,1,0,0,0,1,1,1,1961,445000,10,5,2018,40,0,3,2,0,0,0,0,0,7143,2373,1,0,1,1,0.733333333,7,1189,16,3,3,2
1,1,0,0,0,1,1,1,1955,175000,1,7,2018,28,0,1,2,0,0,0,0,0,9147,945,1,0,1,1,0.866666667,3.333333333,832,13,1,2,1
1,1,0,0,0,1,1,1,1953,357500,4,5,2018,13,0,3,2,0,0,0,0,0,9147,1196,1,0,1,1,0.866666667,7,1043,16,1,3,1
2,1,0,0,0,0,1,2,1951,350000,1,11,2020,40,0,2,2,4,0,0,0,0,7013,1040,1,0,1,1,0.833333333,7,1043,16,1,3,1
1,1,0,0,0,1,1,1,1953,580000,6,6,2020,32,0,4,2,0,1,0,2,0,8276,1827,1,0,1,1,0.8,3.333333333,841,13,2,4,1
1,1,0,0,0,0,1,1,2020,466400,1,11,2020,32,2,4,2,0,0,0,0,0,3484,1100,1,0,1,1,0.733333333,7,1043,16,3,2,1
0,1,0,1,0,1,1,0,1966,335000,4,6,2018,27,0,6,1,0,0,0,0,0,7884,1164,1,0,1,1,0.7,5.666666667,888,13,2,3,1
0,1,0,1,0,1,0,0,1955,519900,4,7,2019,28,0,7,2,2,1,0,0,0,10332,1734,1,0,1,1,0.8,3.333333333,841,13,2,4,1
0,1,0,1,0,1,1,0,1965,225999,2,8,2019,25,0,0,0,0,0,0,0,0,7143,720,1,0,1,1,0.666666667,3.333333333,841,13,1,2,1
1,1,0,0,0,1,0,1,1955,475000,3,11,2020,52,0,4,3,2,0,0,0,1,8058,1040,1,0,1,1,0.733333333,7,1189,16,1,2,1
1,1,0,0,0,1,1,1,1956,420000,5,12,2018,14,0,2,2,0,0,0,0,0,6838,1114,1,0,1,1,0.733333333,7,1043,16,2,3,1
2,0,0,0,0,1,0,2,2016,434900,6,9,2019,2,0,7,4,2,0,0,1,0,3159,1658,1,0,1,1,1.233333333,7,1189,16,4,3,2
0,1,0,1,0,1,0,0,2011,560000,4,4,2018,31,0,2,1,0,0,0,0,0,7187,1641,1,0,1,1,0.833333333,7,1043,16,2,3,1
1,1,1,0,0,1,1,1,1955,210000,1,12,2019,1,0,3,2,0,0,0,0,0,11325.6,1228,1,0,1,1,0.733333333,3.333333333,841,13,1,4,1
0,1,0,1,0,1,1,0,1959,520000,12,12,2018,59,0,2,1,0,0,0,0,0,14810.4,1696,1,0,1,1,1.2,7,1189,16,2,3,1
1,1,0,0,0,1,1,1,1956,224900,6,2,2020,45,0,5,2,0,0,0,0,0,7971,937,1,0,1,1,1.2,7,1189,16,1,3,1
1,1,0,0,0,1,1,1,1948,489900,2,4,2019,1,0,4,3,0,0,0,0,0,6969,1452,1,0,1,1,0.866666667,7,1189,16,2,3,1
0,1,0,1,0,1,1,0,1958,594000,2,3,2020,1,0,4,3,3,0,0,0,0,7579,2114,1,0,1,1,0.7,5.666666667,888,13,2,4,1
3,1,0,0,0,1,1,3,1954,400000,1,10,2020,54,0,8,4,0,1,0,0,0,6708,1489,1,0,1,1,0.7,7,1043,16,3,4,1
1,1,0,0,0,0,1,1,1955,725000,3,11,2020,31,0,8,3,2,0,0,0,0,9147,2114,1,0,1,1,1.2,7,1189,16,3,5,1
1,1,0,0,0,1,1,1,1952,370000,2,6,2020,34,0,2,3,0,0,0,0,0,3484,722,1,0,1,1,0.866666667,7,1043,16,1,2,1
0,1,0,1,0,1,1,0,1966,352957,2,6,2018,20,0,0,2,0,0,0,0,0,7753,1690,1,0,1,1,0.766666667,5.666666667,888,13,3,5,2
0,1,0,1,0,1,1,0,1954,435000,1,4,2018,24,0,7,1,0,0,0,0,0,6882,1264,1,0,1,1,0.933333333,7,1189,16,2,3,1
1,0,0,0,0,1,1,1,2015,405000,1,7,2020,23,0,3,3,0,1,0,1,0,1829,1162,1,0,1,1,1.233333333,7,1189,16,3,2,2
0,1,0,1,0,1,1,0,1957,359500,8,3,2018,35,0,4,2,0,0,0,0,0,8973,1728,1,0,1,1,1.2,7,1189,16,2,4,1
0,1,0,1,0,1,1,0,2014,235000,1,9,2019,21,0,2,1,1,2,0,0,0,7840,835,1,0,1,1,0.533333333,3.333333333,820,15,1,2,1
2,1,0,0,0,1,1,2,2014,463000,3,4,2018,11,0,8,2,0,0,0,0,0,3267,1433,1,0,1,1,1.133333333,7,1189,16,3,3,2
2,0,0,0,0,1,1,2,2013,525000,3,2,2020,29,0,4,3,1,1,0,0,0,2265,1743,1,0,1,1,1.133333333,7,1189,16,3,3,2
2,1,0,0,0,1,1,2,2015,375000,2,7,2020,55,0,8,1,2,0,0,0,0,1874,1137,1,0,1,1,0.5,3.333333333,820,15,2,3,1
1,1,0,0,0,1,1,1,1952,395000,2,5,2018,24,0,4,2,0,0,0,0,0,8929,932,1,0,1,1,1.066666667,7,1189,16,1,2,1
2,1,0,0,0,1,1,2,2017,1075000,1,11,2020,32,0,8,3,4,3,0,0,0,6969,2387,1,0,1,1,0.9,7,1189,16,3,4,2
2,1,0,0,0,1,1,2,1957,300000,6,12,2019,21,0,7,2,0,2,0,0,0,8145,1202,1,0,1,1,1.266666667,7,1189,16,2,3,1
0,1,0,1,0,1,1,0,1957,485000,2,7,2019,1,0,2,0,2,0,0,0,0,8276,1394,1,0,1,1,1.2,7,1189,16,2,3,1
3,1,0,0,0,1,1,3,1950,489000,2,8,2018,29,0,4,3,0,0,0,0,0,10193,1150,1,0,1,1,0.9,7,1189,16,1,3,1
0,1,0,1,0,1,0,0,1950,700000,2,11,2019,1,0,2,1,0,0,0,0,0,6751,1915,1,0,1,1,0.9,7,1189,16,2,3,1
0,1,0,1,0,1,1,0,2005,515000,5,5,2019,21,0,3,0,0,1,0,0,0,8102,2485,1,0,1,1,0.466666667,3.333333333,820,15,3,5,1
1,1,0,0,0,1,1,1,1972,239995,7,5,2018,1,0,6,2,0,0,0,0,0,8712,1200,1,0,1,1,0.566666667,3.333333333,820,15,2,4,1
2,0,0,0,0,1,1,2,2014,420000,2,2,2020,22,0,7,2,1,0,0,1,0,2570,1408,1,0,1,1,1.266666667,7,1189,16,3,3,2
0,0,0,1,0,1,1,0,1997,285700,4,6,2019,24,0,1,0,0,0,0,0,0,8102,1314,1,0,1,1,0.5,3.333333333,820,15,2,3,1
1,1,0,0,0,1,1,1,2011,550000,4,12,2020,20,0,2,2,0,0,0,0,0,5488,1750,1,0,1,1,1.366666667,7,1189,16,2,4,1
2,0,0,0,0,1,1,2,2016,670000,1,12,2020,32,0,2,2,3,2,0,0,0,4578,1775,1,0,1,1,1.066666667,7,1189,16,3,3,2
0,1,0,1,0,1,1,0,1940,132500,1,4,2019,12,0,0,0,0,0,0,0,0,8102,944,1,0,1,1,0.5,3.333333333,820,15,1,3,1
3,0,0,0,0,0,1,3,2016,675000,5,12,2020,16,0,3,2,3,1,0,0,0,11325.6,1737,1,0,1,1,0.866666667,7,1043,16,3,3,1
0,1,0,1,0,1,1,0,1963,340000,3,12,2019,1,0,5,1,1,0,0,1,0,7405,956,1,0,1,1,0.733333333,3.333333333,841,13,1,3,1
0,1,0,1,0,1,1,0,1952,365000,3,11,2019,64,0,2,1,0,0,0,0,0,11325.6,1084,1,0,1,1,0.866666667,7,1043,16,1,2,1
2,1,0,0,0,1,1,2,1956,399000,1,9,2020,26,0,2,3,1,0,0,0,0,7100,1515,1,0,1,1,1.333333333,7,1189,16,2,3,1
4,1,0,0,0,0,1,4,1962,449900,6,12,2020,84,0,3,1,1,0,0,0,0,9801,2068,1,0,1,1,0.733333333,3.333333333,841,13,2,4,2
0,1,0,1,0,1,1,0,1935,218500,1,7,2019,6,0,0,1,0,0,0,0,0,8319,924,1,0,1,1,0.533333333,3.333333333,820,15,1,3,1
1,0,0,0,0,1,1,1,2017,415000,3,7,2020,40,0,3,2,0,0,0,1,0,8276,1574,1,0,1,1,0.5,3.333333333,820,15,3,2,2
0,1,0,1,0,1,1,0,1966,415000,2,3,2018,26,0,3,1,0,0,0,0,0,9844,1668,1,0,1,1,0.7,3.333333333,841,13,2,4,1
0,0,0,1,0,1,1,0,2014,399900,1,9,2018,28,0,2,1,0,0,0,0,0,2578,1408,1,0,1,1,1.266666667,7,1189,16,3,3,2
2,1,0,0,0,1,1,2,1956,599000,2,8,2019,28,0,5,2,3,1,0,0,0,7056,1619,1,0,1,1,1.266666667,7,1189,16,2,3,1
2,1,0,0,0,1,0,2,2018,1245000,3,8,2020,58,0,4,3,2,2,0,0,0,10280,3221,1,0,1,1,1.233333333,7,1189,16,5,4,2
2,0,0,0,0,1,0,2,2014,550000,1,7,2020,58,0,3,2,1,0,0,0,0,3267,1739,1,0,1,1,1.233333333,7,1189,16,3,3,2
2,1,0,0,0,1,0,2,1960,394000,2,5,2018,20,0,6,2,0,0,0,0,0,6969,1190,1,0,1,1,1.233333333,7,1189,16,1,3,1
2,1,0,0,0,1,1,2,1949,689000,2,11,2018,97,0,4,3,0,0,0,0,0,6708,1904,1,0,1,1,0.866666667,7,1189,16,2,3,1
2,1,0,0,0,1,1,2,1948,450000,1,8,2019,28,0,4,3,0,0,0,0,0,6795,981,1,0,1,1,0.866666667,7,1189,16,1.5,2,1
2,0,1,0,0,1,1,2,1950,359000,2,5,2019,22,0,1,3,0,0,0,0,0,11325.6,816,1,0,1,1,0.833333333,7,1043,16,1,2,2
2,1,0,0,0,1,1,2,1940,274900,4,9,2018,14,0,4,1,0,0,0,0,0,7971,900,1,0,1,1,0.533333333,3.333333333,820,15,1,2,1
2,0,0,0,0,1,1,2,2018,545000,6,7,2020,23,0,6,2,0,2,0,0,0,1916,2060,1,0,1,1,1.066666667,7,1189,16,3,3,3
4,1,0,0,0,1,1,4,1951,475000,1,12,2020,1,0,1,3,1,1,0,0,0,9583,1185,1,0,1,1,0.8,7,1043,16,1,2,1
2,1,0,0,0,1,1,2,2020,949990,4,9,2020,64,0,3,3,0,0,0,0,0,5662,2415,1,0,1,1,1.2,7,1189,16,4,5,2
4,1,1,0,0,1,0,4,1920,189500,5,7,2019,6,0,3,2,0,0,0,0,0,8232,1100,1,0,1,1,0.533333333,3.333333333,820,15,2,3,1
1,1,0,0,0,1,1,1,1956,445000,2,7,2020,31,0,1,2,1,0,0,0,0,8842,1003,1,0,1,1,1.333333333,7,1189,16,1,3,1
2,1,0,0,0,1,1,2,1959,460000,1,11,2020,30,1,7,2,1,1,0,0,0,8276,1873,1,0,1,1,0.733333333,3.333333333,841,13,2,3,1
0,1,0,1,0,1,1,0,1945,450000,1,3,2018,29,0,6,2,0,0,0,0,0,11325.6,1443,1,0,1,1,0.766666667,7,1043,16,2,2,1
0,1,0,1,0,1,1,0,1950,329990,1,6,2019,28,0,4,1,0,1,0,0,0,8197,1372,1,0,1,1,0.5,3.333333333,820,15,2,3,1
0,1,0,1,0,1,1,0,2004,335000,1,8,2018,28,0,3,1,0,0,0,0,0,8298,1429,1,0,1,1,0.466666667,3.333333333,820,15,2,3,1
1,1,0,0,0,1,1,1,1955,550000,4,6,2019,42,0,8,2,0,0,0,1,0,12196.8,1664,1,0,1,1,1.266666667,7,1189,16,2,3,1
0,1,0,1,0,1,1,0,1956,549950,15,9,2018,30,0,3,0,0,0,0,0,0,7100,1661,1,0,1,1,1.266666667,7,1189,16,2,3,1
0,1,0,1,0,1,1,0,1961,225000,7,12,2018,38,0,4,0,0,0,0,0,0,8973,1296,1,0,1,1,0.8,3.333333333,841,13,2,3,1
1,0,0,0,0,1,1,1,2016,474999,1,5,2020,40,0,6,3,1,3,0,0,0,2003,1698,1,0,1,1,1.166666667,7,1189,16,3,3,2
2,1,0,0,0,1,0,2,1950,449900,6,7,2019,1,0,5,2,0,0,0,0,0,6913,1604,1,0,1,1,0.733333333,7,1043,16,3,3,2
0,1,0,1,0,1,1,0,2017,999900,1,4,2018,34,0,3,1,0,0,0,0,0,12632.4,2565,1,0,1,1,0.966666667,7,1189,16,3,4,1
1,0,0,0,0,1,1,1,2015,439999,3,5,2020,26,0,2,3,1,1,0,0,0,2918,1416,1,0,1,1,1.233333333,7,1189,16,3,3,2
0,1,0,1,0,1,1,0,1957,275000,1,6,2018,29,0,0,1,0,0,0,0,0,7579,1043,1,0,1,1,0.8,3.333333333,841,13,2,3,1
0,1,0,1,0,1,1,0,1957,625000,5,10,2018,34,0,3,1,0,0,0,0,0,7535,2335,1,0,1,1,0.733333333,7,1189,16,3,3,2
0,1,0,1,0,1,1,0,1977,149000,3,5,2020,1,0,0,0,0,0,0,0,0,10410,1612,1,0,1,1,0.5,3.333333333,820,15,2,4,1
2,1,0,0,0,1,1,2,1956,459900,3,12,2018,27,0,3,3,0,0,0,0,0,9060,1299,1,0,1,1,0.766666667,3.333333333,841,13,2,3,1
2,0,0,0,0,1,1,2,2013,499000,7,4,2020,28,0,6,2,1,2,0,1,0,3267,1739,1,0,1,1,1.133333333,7,1189,16,3,3,2
0,1,0,1,0,1,1,0,1955,375000,1,9,2019,1,0,1,1,1,2,0,1,0,9147,1440,1,0,1,1,0.766666667,3.333333333,841,13,2,3,1
0,0,0,1,0,1,1,0,2017,459000,6,2,2018,16,0,3,1,0,0,0,0,0,4356,1758,1,0,1,1,1.366666667,7,1189,16,3,3,1
2,1,0,0,0,1,1,2,1972,265000,2,12,2020,15,0,8,2,1,0,0,0,0,7753,1089,1,0,1,1,0.533333333,3.333333333,820,15,1,2,1
0,1,0,1,0,1,1,0,1940,180000,1,2,2018,15,0,2,1,0,0,0,0,0,8145,864,1,0,1,1,0.533333333,3.333333333,820,15,1,3,1
1,0,0,0,0,1,1,1,2020,565000,2,8,2020,26,0,4,1,2,1,0,1,0,6969,1820,1,0,1,1,0.7,7,1043,16,3,3,1
3,1,0,0,0,1,1,3,2020,1040000,1,11,2020,3,0,4,2,0,0,0,0,0,9408,2650,1,0,1,1,0.8,3.333333333,841,13,5,6,2
1,1,0,0,0,1,1,1,1964,325000,2,6,2019,20,0,2,2,0,0,0,0,0,9365,1114,1,0,1,1,0.666666667,3.333333333,841,13,2,3,1
0,1,1,1,1,1,1,0,1953,150000,2,4,2020,7,0,0,2,0,0,0,0,0,8276,834,1,0,1,1,0.5,3.333333333,820,15,1,2,1
0,1,0,1,0,1,1,0,1956,424900,4,10,2019,33,0,3,1,2,1,0,0,0,9931,1431,1,0,1,1,0.766666667,3.333333333,841,13,2,3,1
0,1,0,1,0,1,1,0,1957,425000,3,9,2020,28,0,4,1,3,1,0,1,0,8189,1318,1,0,1,1,0.766666667,3.333333333,841,13,2,4,1
1,1,0,0,0,1,1,1,1955,315000,6,11,2020,97,0,4,3,4,3,0,0,0,7405,1470,1,0,1,1,0.833333333,7,1189,16,2,3,1
0,1,0,1,0,1,1,0,1966,479000,1,4,2018,11,0,1,0,0,0,0,0,0,130244.4,1420,1,0,1,1,0.733333333,7,1043,16,2,3,1
1,1,0,0,0,1,1,1,1953,740000,7,12,2018,28,0,0,2,0,0,0,0,0,8799,2127,1,0,1,1,1.066666667,7,1189,16,3,4,2
0,1,0,1,0,1,1,0,1971,139777,5,3,2019,8,0,0,0,0,0,0,0,0,10018,3382,1,0,1,1,1,3.333333333,832,13,4,8,1
2,1,0,0,0,1,0,2,1957,399000,1,4,2018,28,0,7,3,0,0,0,0,0,9191,1365,1,0,1,1,0.766666667,3.333333333,841,13,2,3,1
1,1,0,0,0,1,1,1,1951,500000,2,5,2020,53,0,5,2,3,1,0,0,0,7274,1078,1,0,1,1,1,7,1189,16,2,2,1
0,1,1,1,1,1,1,0,1952,365000,2,4,2019,1,0,0,2,0,0,0,0,0,7405,864,1,0,1,1,1,7,1189,16,1,2,2
0,0,0,1,0,1,1,0,2015,463000,3,4,2018,36,0,4,1,0,0,0,0,0,3807,1426,1,0,1,1,1.266666667,7,1189,16,3,3,2
0,1,0,1,0,1,1,0,1983,325000,1,4,2018,1,0,5,2,0,0,0,0,0,10715,1834,1,0,1,1,0.6,3.333333333,820,15,4,6,1
4,1,0,0,1,0,1,4,1947,400000,1,12,2020,1,1,0,1,2,0,0,0,0,7013,864,1,0,1,1,0.833333333,3.333333333,841,13,0,0,1
0,1,0,1,0,1,1,0,1971,329900,1,6,2019,33,0,4,1,2,1,0,0,0,11325.6,1494,1,0,1,1,0.933333333,4,838,14,2,3,1
2,1,0,0,0,1,1,2,1966,422000,2,12,2020,27,0,2,2,0,0,0,0,0,10454,1336,1,0,1,1,0.733333333,3.333333333,841,13,2,3,1
0,1,0,1,0,1,1,0,2014,194900,8,9,2018,27,0,4,1,0,0,0,0,0,7448,1803,1,0,1,1,1,7,1189,16,2,3,1
0,1,0,1,0,1,1,0,1962,225000,3,8,2018,26,0,5,2,0,0,0,0,0,7405,1096,1,0,1,1,0.7,3.333333333,841,13,1,3,1
2,1,0,0,0,1,0,2,1964,205000,13,7,2019,49,0,6,3,0,0,0,0,0,8624,1461,1,0,1,1,0.666666667,3.333333333,841,13,2,3,1
1,1,0,0,0,1,1,1,1966,354900,5,3,2018,29,0,7,2,0,0,0,0,0,8973,1352,1,0,1,1,0.666666667,3.333333333,841,13,2,4,1
0,1,0,1,0,1,1,0,1965,419000,4,6,2019,24,0,6,1,0,1,0,0,0,8189,1268,1,0,1,1,0.633333333,5.666666667,888,13,1,3,1
1,1,0,0,0,1,1,1,2016,479000,4,9,2019,25,0,4,2,3,3,0,1,0,8102,2136,1,0,1,1,0.533333333,3.333333333,820,15,3,3,2
2,1,0,0,0,1,0,2,1965,329500,13,6,2020,28,0,4,3,1,1,0,0,0,8407,1680,1,0,1,1,0.633333333,3.333333333,841,13,2,3,2
0,1,0,1,0,1,1,0,1951,285000,1,8,2018,24,0,0,1,0,0,0,0,0,6838,720,1,0,1,1,0.7,7,1043,16,1,2,1
2,0,0,0,0,1,1,2,2015,599990,1,3,2020,35,0,3,3,2,0,0,0,0,3223,1830,1,0,1,1,1.166666667,7,1189,16,0,4,2
1,1,0,0,0,1,0,1,1959,325000,1,7,2020,30,0,2,2,0,0,0,0,0,6795,952,1,0,1,1,0.8,3.333333333,841,13,1,2,1
6,1,0,0,0,1,1,6,1951,360000,2,2,2020,11,0,4,4,0,1,0,0,0,6795,820,1,0,1,1,0.7,7,1043,16,1,2,1
0,0,0,1,0,1,1,0,2013,465000,1,2,2018,1,0,3,2,0,0,0,0,0,2178,1963,1,0,1,1,1.133333333,7,1189,16,3,3,3
2,0,0,0,0,1,1,2,2008,559900,4,5,2020,32,0,3,2,2,3,0,1,0,9000,1844,1,0,1,1,0.8,7,1189,16,3,3,2
0,1,0,1,0,1,1,0,1951,325000,1,7,2019,24,0,1,1,0,0,0,0,0,6621,876,1,0,1,1,0.766666667,7,1043,16,1,2,1
2,1,0,0,0,1,0,2,1964,600000,2,2,2019,1,0,7,3,0,0,0,0,0,7840,2197,1,0,1,1,0.666666667,5.666666667,888,13,2,4,1
2,0,0,0,0,1,0,2,2016,494900,1,11,2018,23,0,4,4,0,0,0,0,0,3267,1498,1,0,1,1,1.066666667,7,1189,16,3,3,2
0,0,0,1,0,1,1,0,2014,499990,4,9,2018,17,0,4,1,0,0,0,0,0,3267,1498,1,0,1,1,1.233333333,7,1189,16,3,3,2
